Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/902/472/305/GCA_902472305.1_genomic.fna.gz	0.0424	0.0332	99.76	0.189	99.26-100.26	0.189	0.16-0.22	1	1.225	1770/11064	94.26	3	CABRNK010000001.1 MAG TPA_asm: uncultured Ruminococcaceae bacterium isolate MGYG-HGUT-01760 genome assembly, contig: GUT_GENOME107124_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/711/265/GCA_018711265.1_genomic.fna.gz	0.0422	0.0328	99.01	0.188	98.53-99.45	0.188	0.16-0.22	1	1.143	1384/10987	93.54	7	DVIM01000042.1 MAG TPA_asm: Candidatus Spyradocola merdavium isolate CHK191-18038 CHK191__C101858_L4730_ERR3414586, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/934/435/195/GCA_934435195.1_genomic.fna.gz	0.0412	0.0370	95.43	0.183	94.45-96.26	0.183	0.13-0.24	1	1.190	501/12736	90.09	252	CAKSAJ010000001.1 MAG: uncultured Schaedlerella sp. isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_I_16_1564.217 genome assembly, contig: Hadza_PheChl_Fiber-Hadza-Nepal_I_16_1564__NODE_24_length_261920_cov_81.187124, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/153/925/GCF_000153925.1_genomic.fna.gz	0.0400	0.0337	96.09	0.178	95.28-96.81	0.178	0.13-0.24	1	1.457	530/11176	90.63	260	NZ_DS264383.1 [Ruminococcus] torques ATCC 27756 Scfld0240, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/008/121/495/GCF_008121495.1_genomic.fna.gz	0.0389	0.0425	95.74	0.173	94.85-96.40	0.173	0.14-0.23	1	1.668	621/14950	90.25	835	NZ_CP043051.1 [Ruminococcus] gnavus ATCC 29149 strain JCM6515 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/754/075/GCF_001754075.1_genomic.fna.gz	0.0379	0.0386	96.25	0.169	95.51-97.04	0.169	0.13-0.21	1	1.225	679/14289	90.64	569	NZ_MIEH01000001.1 Merdimonas faecis strain BR31 BR31_L001_R1_001_(paired)_contig_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/023/400/335/GCA_023400335.1_genomic.fna.gz	0.0373	0.0370	96.87	0.166	96.18-97.42	0.166	0.13-0.20	1	1.115	801/14004	91.18	160	JAEXFF010000241.1 MAG: Bacteroidetes bacterium isolate OH_HBB_237 k127_1000384, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/210/055/GCF_000210055.1_genomic.fna.gz	0.0372	0.0413	96.62	0.166	95.93-97.30	0.166	0.13-0.21	1	1.553	768/14631	90.93	446	NC_021021.1 Gordonibacter pamelaeae 7-10-1-b, complete sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/380/115/GCA_018380115.1_genomic.fna.gz	0.0371	0.0315	96.36	0.165	95.51-97.08	0.165	0.13-0.21	1	1.088	594/11875	90.79	86	JAGZUF010000005.1 MAG: Oscillospiraceae bacterium isolate L1_007_365G1_dasL1_007_365G1_maxbin2.maxbin.026sta_sub L1_007_365G1_scaffold_100, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/015/140/235/GCF_015140235.1_genomic.fna.gz	0.0360	0.0281	97.11	0.160	96.43-97.77	0.160	0.13-0.20	1	1.211	663/11103	91.31	313	NZ_AP023321.1 Solibaculum mannosilyticum strain 12CBH8 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/712/885/GCA_018712885.1_genomic.fna.gz	0.0357	0.0241	98.98	0.159	98.35-99.61	0.159	0.13-0.19	1	1.140	1008/9398	93.05	17	DVGE01000009.1 MAG TPA_asm: Candidatus Pullichristensenella stercoripullorum isolate 5266 ChiHjej21__C10043_L2803_SRR6323301, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/938/049/125/GCA_938049125.1_genomic.fna.gz	0.0351	0.0192	97.13	0.156	96.22-98.06	0.156	0.12-0.21	1	1.100	449/7647	91.26	68	CALICR010000001.1 MAG TPA_asm: uncultured Clostridia bacterium isolate ERR2198629_bin.23_CONCOCT_v1.1_MAG genome assembly, contig: ERZ1767235.16022, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/577/815/GCF_000577815.1_genomic.fna.gz	0.0347	0.0390	99.23	0.155	98.78-99.57	0.155	0.14-0.18	1	1.100	1782/15748	93.21	28	NZ_CBYM010000001.1 Clostridium saudiense strain JCC, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/542/245/GCA_900542245.1_genomic.fna.gz	0.0342	0.0239	97.29	0.152	96.58-98.21	0.152	0.11-0.20	1	1.185	605/9906	91.38	139	UQMQ01000001.1 uncultured Clostridiales bacterium isolate UMGS434 genome assembly, contig: NODE_240_length_48820_cov_4.921014, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/553/605/GCF_001553605.1_genomic.fna.gz	0.0341	0.0387	98.98	0.152	98.50-99.35	0.152	0.13-0.18	1	1.083	1598/15586	92.92	8	NZ_CP014229.1 Desulfovibrio fairfieldensis strain CCUG 45958 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/946/496/415/GCA_946496415.1_genomic.fna.gz	0.0339	0.0163	97.43	0.151	96.67-98.30	0.151	0.11-0.20	1	1.091	417/6670	91.45	194	CAMMGP010000001.1 MAG: uncultured Clostridia bacterium isolate ERR4836966_bin.81_MetaWRAP_v1.1_MAG genome assembly, contig: NODE_2413_length_24681_cov_7.829205, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/934/875/375/GCA_934875375.1_genomic.fna.gz	0.0326	0.0211	97.72	0.145	96.83-98.62	0.145	0.11-0.19	1	1.403	610/9191	91.62	136	CAKXHL010000001.1 MAG: uncultured bacterium isolate MTG243_bin.11.fa genome assembly, contig: NODE_1_length_265071_cov_8.077100, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/287/775/GCF_014287775.1_genomic.fna.gz	0.0323	0.0291	97.53	0.144	96.78-98.22	0.144	0.11-0.18	1	1.196	779/12546	91.43	431	NZ_JACOOZ010000001.1 Eubacterium segne strain BX4 BX4_ctg001, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/959/603/585/GCA_959603585.1_genomic.fna.gz	0.0317	0.0233	99.24	0.141	98.58-99.81	0.141	0.12-0.17	1	1.070	1064/10252	92.95	1	CAUGYD010000001.1 MAG TPA_asm: uncultured Eubacteriales bacterium isolate SRR16279986_bin.37_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ19289350.5, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/239/295/GCF_000239295.1_genomic.fna.gz	0.0317	0.0372	98.36	0.141	97.86-98.90	0.141	0.12-0.17	1	1.146	1293/16381	92.14	731	NZ_JH417617.1 Flavonifractor plautii ATCC 29863 Scfld0, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/477/885/GCF_003477885.1_genomic.fna.gz	0.0314	0.0498	98.69	0.140	98.31-99.08	0.140	0.12-0.16	1	1.120	1944/22262	92.44	397	NZ_QUEE01000001.1 Lachnotalea sp. AF33-28 AF33-28.Scaf1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/944/388/335/GCA_944388335.1_genomic.fna.gz	0.0310	0.0189	99.24	0.138	98.62-99.93	0.138	0.11-0.17	1	1.166	873/8571	92.90	5	CALXIJ010000001.1 MAG: uncultured Pygmaiobacter sp. isolate E0_RM__bin206 genome assembly, contig: E0_RM__k127_2004868, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/480/315/GCF_003480315.1_genomic.fna.gz	0.0309	0.0306	96.83	0.138	96.10-98.02	0.138	0.09-0.17	1	1.342	650/13649	90.65	848	NZ_QUIV01000001.1 Clostridium sp. AM33-3 AM33-3.Scaf1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/713/605/GCA_018713605.1_genomic.fna.gz	0.0308	0.0159	96.96	0.137	95.80-98.05	0.137	0.09-0.20	1	1.064	358/7260	90.75	5	DVOM01000014.1 MAG TPA_asm: Candidatus Scatocola faecigallinarum isolate 2846 CHK22__C100522_L11351_ERR2241687, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/713/365/GCA_018713365.1_genomic.fna.gz	0.0306	0.0259	95.84	0.136	94.88-96.78	0.136	0.09-0.19	1	1.106	398/11678	89.67	429	DVOU01000050.1 MAG TPA_asm: Candidatus Pullichristensenella excrementipullorum isolate 1279 ChiHcolR29__C107908_L21159_SRR6323130, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/025/567/565/GCF_025567565.1_genomic.fna.gz	0.0306	0.0289	98.24	0.136	97.58-98.94	0.136	0.10-0.17	1	1.179	977/13204	91.94	469	NZ_JAOQKF010000001.1 Muriventricola aceti strain H5_61 .14207_7_60.1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/548/595/GCA_900548595.1_genomic.fna.gz	0.0305	0.0177	98.55	0.136	97.85-99.37	0.136	0.10-0.17	1	1.113	652/8062	92.21	20	URLB01000001.1 uncultured Clostridiales bacterium isolate UMGS1098 genome assembly, contig: NODE_668_length_41991_cov_3.401135, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/549/885/GCA_900549885.1_genomic.fna.gz	0.0304	0.0253	97.12	0.136	96.25-97.74	0.136	0.11-0.18	1	1.136	597/11652	90.86	154	URQA01000001.1 uncultured Clostridiales bacterium isolate UMGS1232 genome assembly, contig: NODE_121_length_87095_cov_7.098794, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/018/408/705/GCF_018408705.1_genomic.fna.gz	0.0302	0.0316	98.05	0.135	97.42-98.56	0.135	0.11-0.16	1	1.183	981/14246	91.73	370	NZ_AP023420.1 Pusillibacter faecalis strain MM59 chromosome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/934/351/765/GCA_934351765.1_genomic.fna.gz	0.0297	0.0194	97.12	0.132	96.03-97.84	0.132	0.10-0.19	1	1.068	455/9079	90.80	33	CAKRJM010000001.1 MAG: uncultured Lachnospiraceae bacterium isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_A_14_1640.372 genome assembly, contig: Hadza_PheChl_Fiber-Hadza-Nepal_A_14_1640__NODE_2350_length_40934_cov_4.256994, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/415/645/GCA_019415645.1_genomic.fna.gz	0.0295	0.0272	97.25	0.131	96.51-98.11	0.131	0.09-0.17	1	1.248	682/13003	90.93	139	DXYV01000001.1 MAG TPA_asm: Clostridiales bacterium isolate HRGM_Genome_3993 HRGM_Genome_3993_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/199/375/GCF_900199375.1_genomic.fna.gz	0.0294	0.0298	98.25	0.131	97.48-98.93	0.131	0.10-0.17	1	1.093	1015/14285	91.82	73	NZ_LT900217.1 Gordonibacter urolithinfaciens strain DSM 27213T chromosome I
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/934/277/655/GCA_934277655.1_genomic.fna.gz	0.0292	0.0200	98.80	0.130	98.14-99.52	0.130	0.10-0.16	1	1.183	815/9606	92.35	51	CAKQVC010000001.1 MAG: uncultured Clostridia bacterium isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Nepal_MoBio_Fiber-Hadza-Nepal_D_23_RAJ0016YZ.144 genome assembly, contig: Nepal_MoBio_Fiber-Hadza-Nepal_D_23_RAJ0016YZ__NODE_2003_length_26656_cov_21.507656, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/904/399/395/GCA_904399395.1_genomic.fna.gz	0.0274	0.0246	98.03	0.122	97.21-98.64	0.122	0.10-0.16	1	1.063	788/12677	91.43	13	CAJFPJ010000001.1 uncultured Clostridia bacterium isolate Coassembly_mag_77 genome assembly, contig: MAGpy_11413_min2k_bin_77_fak87_61479, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/015/555/905/GCF_015555905.1_genomic.fna.gz	0.0272	0.0274	99.38	0.121	98.84-99.84	0.121	0.10-0.14	1	1.067	1321/14012	92.67	139	NZ_JADNLK010000010.1 Clostridium sp. D43t1_170807_H7 NODE_10_length_126598_cov_25.9431, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/421/925/GCA_019421925.1_genomic.fna.gz	0.0254	0.0181	99.74	0.113	99.14-100.42	0.113	0.09-0.14	1	1.092	985/9993	92.80	3	JAHZEH010000001.1 MAG: Clostridia bacterium isolate HRGM_Genome_2656 HRGM_Genome_2656_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/614/145/GCF_000614145.1_genomic.fna.gz	0.0251	0.0369	97.35	0.112	96.72-98.11	0.112	0.08-0.14	1	1.373	965/20621	90.59	633	NZ_BAKK01000144.1 Bacteroides faecichinchillae JCM 17102, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/024/499/055/GCF_024499055.1_genomic.fna.gz	0.0249	0.0213	95.59	0.111	94.61-97.14	0.111	0.06-0.16	1	1.119	295/11384	88.88	83	NZ_CP071249.1 Turicibacter bilis strain MMM721 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/010/120/595/GCF_010120595.1_genomic.fna.gz	0.0248	0.0160	97.61	0.111	96.49-98.53	0.111	0.08-0.16	1	1.099	424/8584	90.75	18	NZ_CP038020.1 Streptococcus thermophilus strain ATCC 19258 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/343/815/GCA_003343815.1_genomic.fna.gz	0.0247	0.0107	98.64	0.110	97.47-99.87	0.110	0.07-0.16	1	1.063	367/5389	91.70	2	QAKL01000109.1 MAG: Clostridiales bacterium isolate CIM:MAG 1201 contig_101219, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/186/585/GCF_900186585.1_genomic.fna.gz	0.0243	0.0202	96.70	0.108	95.36-98.03	0.108	0.07-0.15	1	1.113	417/11519	89.85	210	NZ_FYDD01000004.1 Massiliimalia timonensis strain Marseille-P3753, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/550/625/GCA_900550625.1_genomic.fna.gz	0.0236	0.0129	99.06	0.105	98.01-99.92	0.105	0.08-0.14	1	1.060	569/7632	91.97	6	URSW01000001.1 uncultured Clostridiales bacterium isolate UMGS1312 genome assembly, contig: NODE_671_length_36933_cov_3.055724, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/785/515/GCF_000785515.1_genomic.fna.gz	0.0233	0.0157	96.90	0.104	95.60-98.07	0.104	0.06-0.16	1	1.055	346/9341	89.91	114	NZ_CP009913.1 Streptococcus salivarius strain NCTC 8618 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/761/905/GCA_900761905.1_genomic.fna.gz	0.0227	0.0155	97.31	0.101	96.15-98.65	0.101	0.06-0.15	1	1.065	397/9606	90.23	4	CAAFEP010000001.1 MAG TPA_asm: Firmicutes bacterium, isolate HGM14224, WGS project CAAFEP010000000 data, contig: SRS104400_78_k99_1365, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/944/384/255/GCA_944384255.1_genomic.fna.gz	0.0225	0.0155	98.49	0.100	97.35-99.39	0.100	0.07-0.14	1	1.054	569/9592	91.29	7	CALWSS010000001.1 MAG: uncultured Clostridia bacterium isolate E11__bin155 genome assembly, contig: E11__k127_4130935, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/157/975/GCF_000157975.1_genomic.fna.gz	0.0223	0.0249	98.78	0.099	98.03-99.41	0.099	0.08-0.12	1	1.066	1016/15522	91.58	173	NZ_GG657710.1 Blautia hydrogenotrophica DSM 10507 Scfld93, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/552/095/GCA_900552095.1_genomic.fna.gz	0.0222	0.0132	96.73	0.099	95.35-98.16	0.099	0.05-0.15	1	1.149	281/8371	89.63	37	URYM01000001.1 uncultured Blautia sp. isolate UMGS1472 genome assembly, contig: NODE_319_length_28328_cov_5.332473, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/905/214/155/GCA_905214155.1_genomic.fna.gz	0.0221	0.0121	98.47	0.099	97.41-99.47	0.099	0.07-0.14	1	1.131	436/7501	91.23	65	CAJMLC010000001.1 TPA_asm: uncultured bacterium isolate ERR1430500-bin.65 genome assembly, contig: NODE_1146_length_34739_cov_7.777938, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/509/105/GCA_000509105.1_genomic.fna.gz	0.0215	0.0350	97.43	0.096	96.64-98.39	0.096	0.07-0.12	1	1.158	941/22892	90.22	383	BAIF02000143.1 Clostridiales bacterium VE202-21 DNA, contig: VE202-21_contig00143, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/711/985/GCA_018711985.1_genomic.fna.gz	0.0214	0.0167	99.00	0.095	98.16-99.98	0.095	0.07-0.12	1	1.080	735/11009	91.64	7	DVHS01000060.1 MAG TPA_asm: Candidatus Egerieenecus merdigallinarum isolate ChiSxjej2B14-4419 ChiSxjej2B14M5__C102790_L20008_SRR6323376, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/944/383/465/GCA_944383465.1_genomic.fna.gz	0.0211	0.0112	99.46	0.094	98.30-100.62	0.094	0.06-0.13	1	1.082	562/7401	92.02	1	CALWPQ010000001.1 MAG: uncultured Clostridia bacterium isolate E07__bin309 genome assembly, contig: E07__k127_3987725, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/905/198/155/GCA_905198155.1_genomic.fna.gz	0.0205	0.0176	99.31	0.091	98.33-100.19	0.091	0.07-0.12	1	1.138	842/11925	91.80	4	CAJKBQ010000001.1 MAG TPA_asm: uncultured Clostridiales bacterium isolate ERR1430549-bin.24 genome assembly, contig: NODE_56_length_152910_cov_17.521998, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/114/415/GCA_019114415.1_genomic.fna.gz	0.0203	0.0159	96.90	0.090	95.78-98.77	0.090	0.05-0.13	1	1.176	357/10941	89.55	147	DXFO01000012.1 MAG TPA_asm: Candidatus Gemmiger faecavium isolate ChiSxjej1B13-1558 ChiSxjej1B13M5__C105211_L6979_SAMN08009907, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/934/169/725/GCA_934169725.1_genomic.fna.gz	0.0200	0.0082	98.54	0.089	97.06-100.45	0.089	0.04-0.15	1	1.106	310/5739	91.02	20	CAKPOF010000001.1 MAG: uncultured Clostridia bacterium isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_C_6_2233.57 genome assembly, contig: Hadza_PheChl_Fiber-Hadza-Nepal_C_6_2233__NODE_9_length_457924_cov_16.983368, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/546/265/GCA_900546265.1_genomic.fna.gz	0.0195	0.0222	98.20	0.087	97.21-99.05	0.087	0.06-0.12	1	1.156	822/16035	90.86	104	URCA01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS856 genome assembly, contig: NODE_10_length_213345_cov_8.553964, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/944/387/205/GCA_944387205.1_genomic.fna.gz	0.0188	0.0140	97.44	0.084	96.07-98.55	0.084	0.05-0.13	1	1.053	376/10472	89.82	119	CALXDZ010000001.1 MAG: uncultured Oscillospiraceae bacterium isolate E0_RM__bin177 genome assembly, contig: E0_RM__k127_1368895, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/944/386/835/GCA_944386835.1_genomic.fna.gz	0.0183	0.0124	95.93	0.082	94.28-97.88	0.082	0.04-0.14	1	1.097	206/9520	88.37	15	CALXCQ010000001.1 MAG: uncultured Oscillospiraceae bacterium isolate E05__bin171 genome assembly, contig: E05__k127_4844869, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/944/388/395/GCA_944388395.1_genomic.fna.gz	0.0181	0.0111	96.33	0.081	94.54-98.20	0.081	0.04-0.15	1	1.048	207/8489	88.71	27	CALXIP010000001.1 MAG: uncultured Ruthenibacterium sp. isolate E01__bin7 genome assembly, contig: E01__k127_377515, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/009/695/545/GCF_009695545.1_genomic.fna.gz	0.0176	0.0301	98.25	0.079	97.31-99.07	0.079	0.06-0.10	1	1.058	1053/23806	90.43	44	NZ_VUNS01000001.1 Victivallis lenta strain BBE-744-WT-12 seq1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/554/725/GCA_900554725.1_genomic.fna.gz	0.0176	0.0065	98.04	0.078	96.33-100.49	0.078	0.03-0.14	1	1.052	213/5219	90.20	29	USII01000001.1 uncultured Clostridiales bacterium isolate UMGS1746 genome assembly, contig: NODE_1052_length_19606_cov_3.599867, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/419/955/GCA_019419955.1_genomic.fna.gz	0.0174	0.0070	99.53	0.078	97.93-101.49	0.078	0.04-0.12	1	1.130	355/5508	91.54	0	JAHZIB010000001.1 MAG: Clostridiales bacterium isolate HRGM_Genome_3375 HRGM_Genome_3375_1, whole genome shotgun sequence
